county,rate,state,year
Taylor County,3.7,Wisconsin,2016
Trempealeau County,3.1,Wisconsin,2016
Vernon County,3.3,Wisconsin,2016
Vilas County,5.2,Wisconsin,2016
Walworth County,3.6,Wisconsin,2016
Washburn County,4.4,Wisconsin,2016
Washington County,3.1,Wisconsin,2016
Waukesha County,3.3,Wisconsin,2016
Waupaca County,3.5,Wisconsin,2016
Waushara County,4.4,Wisconsin,2016
Winnebago County,3.3,Wisconsin,2016
Wood County,4.1,Wisconsin,2016
Albany County,2.7,Wyoming,2016
Big Horn County,4.2,Wyoming,2016
Campbell County,6,Wyoming,2016
Carbon County,3.8,Wyoming,2016
Converse County,5.3,Wyoming,2016
Crook County,3.7,Wyoming,2016
Fremont County,6,Wyoming,2016
Goshen County,2.8,Wyoming,2016
Hot Springs County,4.2,Wyoming,2016
Johnson County,4.5,Wyoming,2016
Laramie County,3.5,Wyoming,2016
Lincoln County,3.8,Wyoming,2016
Natrona County,6.2,Wyoming,2016
Niobrara County,2.7,Wyoming,2016
Park County,4.5,Wyoming,2016
Platte County,4.2,Wyoming,2016
Sheridan County,3.8,Wyoming,2016
Sublette County,5.2,Wyoming,2016
Sweetwater County,5.2,Wyoming,2016
Teton County,5.7,Wyoming,2016
Uinta County,5,Wyoming,2016
Washakie County,3.7,Wyoming,2016
Weston County,4.5,Wyoming,2016
